,N,p,k,I,f,dt,om_max,life
121,5000,15.0,3.0,1.2,0.1,0.1,0.018329889483705255,10.796836118784716
122,5000,15.0,3.0,1.275,0.1,0.1,0.017634762501515255,11.640838961228392
123,5000,15.0,3.0,1.3499999999999999,0.1,0.1,0.011677484162422844,5.224467987056163
124,5000,15.0,3.0,1.425,0.1,0.1,0.006963106238227913,3.794250329451537
125,5000,15.0,3.0,1.5,0.1,0.1,0.0,1.7583601611686657
126,5000,20.0,3.0,0.0,0.1,0.1,0.1481578805725756,0.0
127,5000,20.0,3.0,0.075,0.1,0.1,0.13289606328391987,0.0
128,5000,20.0,3.0,0.15,0.1,0.1,0.12990672644539072,0.0
129,5000,20.0,3.0,0.22499999999999998,0.1,0.1,0.10506761891969642,0.0
130,5000,20.0,3.0,0.3,0.1,0.1,0.13955896440377644,0.0
131,5000,20.0,3.0,0.375,0.1,0.1,0.14495754341854508,0.0
132,5000,20.0,3.0,0.44999999999999996,0.1,0.1,0.10750088089843447,62.811787045904225
133,5000,20.0,3.0,0.525,0.1,0.1,0.009895285072531597,34.37877981842989
134,5000,20.0,3.0,0.6,0.1,0.1,0.006366341416410451,36.20284870561976
135,5000,20.0,3.0,0.6749999999999999,0.1,0.1,0.0069631062382279115,31.584781472934125
136,5000,20.0,3.0,0.75,0.1,0.1,0.009242113755341182,36.18015643238761
137,5000,20.0,3.0,0.825,0.1,0.1,0.005018903659106633,27.57880150171021
138,5000,20.0,3.0,0.8999999999999999,0.1,0.1,0.008461141122266494,31.178371019471587
139,5000,20.0,3.0,0.975,0.1,0.1,0.007423855895936852,22.410470984766334
140,5000,20.0,3.0,1.05,0.1,0.1,0.008427498280790527,20.20680231126034
141,5000,20.0,3.0,1.125,0.1,0.1,0.0336593901527426,27.747325879997327
142,5000,20.0,3.0,1.2,0.1,0.1,0.011112373665641759,21.946507997486535
143,5000,20.0,3.0,1.275,0.1,0.1,0.030627898749639716,18.245634612725553
144,5000,20.0,3.0,1.3499999999999999,0.1,0.1,0.010931952056132323,14.159303696023363
145,5000,20.0,3.0,1.425,0.1,0.1,0.030825142237131592,18.242986672124896
