,N,p,k,I,f,om_max,life,dt
20510,5000,10.0,3.0,0.22499999999999998,0.1,0.0,0.0,0.1
20511,5000,25.0,3.0,1.5,0.1,0.05333333333333334,60.60606060606062,0.1
20512,5000,25.0,3.0,1.5,0.1,0.05333333333333334,85.85858585858585,0.1
20513,5000,25.0,3.0,1.5,0.1,0.05333333333333334,65.65656565656565,0.1
20514,5000,25.0,3.0,1.5,0.1,0.05333333333333334,65.65656565656565,0.1
20515,5000,25.0,3.0,1.5,0.1,0.05333333333333334,45.45454545454544,0.1
20516,5000,25.0,3.0,1.5,0.1,0.05333333333333334,80.80808080808083,0.1
20517,5000,25.0,3.0,1.5,0.1,0.05333333333333334,40.404040404040416,0.1
20518,5000,25.0,3.0,1.5,0.1,0.05333333333333334,30.30303030303031,0.1
20519,5000,25.0,3.0,1.5,0.1,0.02666666666666667,10.101010101010104,0.1
20520,5000,25.0,3.0,1.5,0.1,0.02666666666666667,30.30303030303031,0.1
20521,5000,25.0,3.0,1.5,0.1,0.02666666666666667,30.30303030303031,0.1
20522,1000,25.0,3.0,1.05,0.1,0.05333333333333334,262.6262626262626,0.1
20523,1000,25.0,3.0,1.05,0.1,0.08,30.30303030303031,0.1
20524,1000,25.0,3.0,1.05,0.1,0.08,181.8181818181818,0.1
20525,1000,25.0,3.0,1.05,0.1,0.05333333333333334,318.18181818181824,0.1
20526,1000,25.0,3.0,1.05,0.1,0.08,378.78787878787875,0.1
20527,1000,25.0,3.0,1.05,0.1,0.08,292.9292929292929,0.1
20528,1000,25.0,3.0,1.05,0.1,0.05333333333333334,191.91919191919192,0.1
20529,1000,25.0,3.0,1.05,0.1,0.05333333333333334,35.353535353535335,0.1
20530,1000,25.0,3.0,1.05,0.1,0.05333333333333334,50.50505050505052,0.1
20531,1000,25.0,3.0,1.05,0.1,0.08,20.202020202020208,0.1
20532,1000,25.0,3.0,1.05,0.1,0.05333333333333334,50.50505050505052,0.1
20533,1000,25.0,3.0,1.05,0.1,0.08,111.11111111111109,0.1
20534,1000,25.0,3.0,1.05,0.1,0.08,176.7676767676768,0.1
20535,1000,25.0,3.0,1.05,0.1,0.05333333333333334,348.4848484848485,0.1
20536,1000,25.0,3.0,1.05,0.1,0.08,308.0808080808081,0.1
20537,1000,25.0,3.0,1.05,0.1,0.08,500.0,0.1
20538,1000,25.0,3.0,1.05,0.1,0.05333333333333334,207.07070707070704,0.1
20539,1000,25.0,3.0,1.05,0.1,0.05333333333333334,146.46464646464642,0.1
20540,1000,25.0,3.0,1.05,0.1,0.08,156.56565656565658,0.1
20541,1000,25.0,3.0,1.05,0.1,0.05333333333333334,186.86868686868684,0.1
20542,1000,25.0,3.0,1.05,0.1,0.05333333333333334,101.01010101010104,0.1
20543,1000,25.0,3.0,1.05,0.1,0.05333333333333334,126.26262626262627,0.1
20544,1000,25.0,3.0,1.05,0.1,0.05333333333333334,111.11111111111109,0.1
20545,1000,25.0,3.0,1.05,0.1,0.05333333333333334,237.37373737373736,0.1
20546,1000,25.0,3.0,1.05,0.1,0.05333333333333334,171.7171717171717,0.1
20547,1000,25.0,3.0,1.05,0.1,0.05333333333333334,116.16161616161617,0.1
20548,1000,25.0,3.0,1.05,0.1,0.08,388.8888888888889,0.1
20549,1000,25.0,3.0,1.05,0.1,0.08,232.32323232323233,0.1
20550,1000,25.0,3.0,1.05,0.1,0.08,217.17171717171715,0.1
20551,1000,25.0,3.0,1.05,0.1,0.08,146.46464646464642,0.1
20552,1000,25.0,3.0,1.05,0.1,0.05333333333333334,65.65656565656565,0.1
20553,1000,25.0,3.0,1.05,0.1,0.05333333333333334,75.75757575757575,0.1
20554,1000,25.0,3.0,1.05,0.1,0.05333333333333334,121.21212121212119,0.1
20555,1000,25.0,3.0,1.05,0.1,0.08,166.66666666666663,0.1
20556,1000,25.0,3.0,1.05,0.1,0.05333333333333334,90.90909090909088,0.1
20557,1000,25.0,3.0,1.05,0.1,0.05333333333333334,50.50505050505052,0.1
20558,1000,25.0,3.0,1.05,0.1,0.05333333333333334,176.7676767676768,0.1
20559,1000,25.0,3.0,1.05,0.1,0.05333333333333334,171.7171717171717,0.1
20560,1000,25.0,3.0,1.05,0.1,0.08,252.52525252525254,0.1
20561,1000,25.0,3.0,1.05,0.1,0.08,176.7676767676768,0.1
20562,1000,25.0,3.0,1.05,0.1,0.05333333333333334,202.02020202020202,0.1
20563,1000,25.0,3.0,1.05,0.1,0.05333333333333334,146.46464646464642,0.1
20564,1000,25.0,3.0,1.05,0.1,0.05333333333333334,207.07070707070704,0.1
20565,1000,25.0,3.0,1.05,0.1,0.05333333333333334,106.06060606060606,0.1
20566,1000,25.0,3.0,1.05,0.1,0.05333333333333334,50.50505050505052,0.1
20567,1000,25.0,3.0,1.05,0.1,0.05333333333333334,171.7171717171717,0.1
20568,1000,25.0,3.0,1.05,0.1,0.05333333333333334,247.47474747474746,0.1
20569,1000,25.0,3.0,1.05,0.1,0.05333333333333334,80.80808080808083,0.1
20570,1000,25.0,3.0,1.05,0.1,0.05333333333333334,106.06060606060606,0.1
20571,1000,25.0,3.0,1.05,0.1,0.05333333333333334,217.17171717171715,0.1
20572,1000,25.0,3.0,1.05,0.1,0.02666666666666667,20.202020202020208,0.1
20573,1000,25.0,3.0,1.05,0.1,0.08,287.8787878787879,0.1
20574,1000,25.0,3.0,1.05,0.1,0.05333333333333334,186.86868686868684,0.1
20575,1000,25.0,3.0,1.05,0.1,0.08,277.77777777777777,0.1
20576,1000,25.0,3.0,1.05,0.1,0.05333333333333334,398.98989898989896,0.1
20577,1000,25.0,3.0,1.05,0.1,0.08,20.202020202020208,0.1
20578,1000,25.0,3.0,1.05,0.1,0.05333333333333334,121.21212121212119,0.1
20579,1000,25.0,3.0,1.05,0.1,0.08,151.5151515151515,0.1
20580,1000,25.0,3.0,1.05,0.1,0.08,65.65656565656565,0.1
20581,1000,25.0,3.0,1.05,0.1,0.05333333333333334,161.6161616161616,0.1
20582,1000,25.0,3.0,1.05,0.1,0.08,80.80808080808083,0.1
20583,1000,25.0,3.0,1.05,0.1,0.08,267.67676767676767,0.1
20584,1000,25.0,3.0,1.05,0.1,0.08,151.5151515151515,0.1
20585,1000,25.0,3.0,1.05,0.1,0.08,222.22222222222217,0.1
20586,1000,25.0,3.0,1.05,0.1,0.08,126.26262626262627,0.1
20587,1000,25.0,3.0,1.05,0.1,0.05333333333333334,75.75757575757575,0.1
20588,1000,25.0,3.0,1.05,0.1,0.08,101.01010101010104,0.1
20589,1000,25.0,3.0,1.05,0.1,0.08,151.5151515151515,0.1
20590,1000,25.0,3.0,1.05,0.1,0.08,161.6161616161616,0.1
20591,1000,25.0,3.0,1.05,0.1,0.08,196.969696969697,0.1
20592,1000,25.0,3.0,1.05,0.1,0.05333333333333334,318.18181818181824,0.1
20593,1000,25.0,3.0,1.05,0.1,0.05333333333333334,232.32323232323233,0.1
20594,1000,25.0,3.0,1.05,0.1,0.08,181.8181818181818,0.1
20595,1000,25.0,3.0,1.05,0.1,0.08,257.57575757575756,0.1
20596,1000,25.0,3.0,1.05,0.1,0.08,212.12121212121212,0.1
20597,1000,25.0,3.0,1.05,0.1,0.08,186.86868686868684,0.1
20598,1000,25.0,3.0,1.05,0.1,0.08,156.56565656565658,0.1
20599,1000,25.0,3.0,1.05,0.1,0.05333333333333334,25.25252525252526,0.1
20600,1000,25.0,3.0,1.05,0.1,0.08,141.4141414141414,0.1
20601,1000,25.0,3.0,1.05,0.1,0.05333333333333334,141.4141414141414,0.1
20602,1000,25.0,3.0,1.05,0.1,0.08,70.70707070707067,0.1
20603,1000,25.0,3.0,1.05,0.1,0.08,459.5959595959596,0.1
20604,1000,25.0,3.0,1.05,0.1,0.08,111.11111111111109,0.1
20605,1000,25.0,3.0,1.05,0.1,0.05333333333333334,151.5151515151515,0.1
20606,1000,25.0,3.0,1.05,0.1,0.08,333.33333333333326,0.1
20607,1000,25.0,3.0,1.05,0.1,0.05333333333333334,65.65656565656565,0.1
20608,1000,25.0,3.0,1.05,0.1,0.08,217.17171717171715,0.1
20609,1000,25.0,3.0,1.05,0.1,0.08,313.13131313131316,0.1
20610,1000,25.0,3.0,1.05,0.1,0.05333333333333334,90.90909090909088,0.1
20611,1000,25.0,3.0,1.05,0.1,0.05333333333333334,106.06060606060606,0.1
20612,1000,25.0,3.0,1.05,0.1,0.08,60.60606060606062,0.1
20613,1000,25.0,3.0,1.05,0.1,0.05333333333333334,121.21212121212119,0.1
20614,1000,25.0,3.0,1.05,0.1,0.05333333333333334,45.45454545454544,0.1
20615,1000,25.0,3.0,1.05,0.1,0.08,262.6262626262626,0.1
20616,1000,25.0,3.0,1.05,0.1,0.05333333333333334,232.32323232323233,0.1
20617,1000,25.0,3.0,1.05,0.1,0.08,363.6363636363636,0.1
20618,1000,25.0,3.0,1.05,0.1,0.08,449.4949494949494,0.1
20619,1000,25.0,3.0,1.05,0.1,0.08,222.22222222222217,0.1
20620,1000,25.0,3.0,1.05,0.1,0.05333333333333334,176.7676767676768,0.1
20621,1000,25.0,3.0,1.05,0.1,0.05333333333333334,156.56565656565658,0.1
20622,1000,25.0,3.0,1.05,0.1,0.05333333333333334,126.26262626262627,0.1
20623,1000,25.0,3.0,1.05,0.1,0.05333333333333334,20.202020202020208,0.1
20624,1000,25.0,3.0,1.05,0.1,0.08,222.22222222222217,0.1
20625,1000,25.0,3.0,1.05,0.1,0.08,166.66666666666663,0.1
20626,1000,25.0,3.0,1.05,0.1,0.05333333333333334,191.91919191919192,0.1
20627,1000,25.0,3.0,1.05,0.1,0.08,388.8888888888889,0.1
20628,1000,25.0,3.0,1.05,0.1,0.05333333333333334,75.75757575757575,0.1
20629,1000,25.0,3.0,1.05,0.1,0.05333333333333334,292.9292929292929,0.1
20630,1000,25.0,3.0,1.05,0.1,0.05333333333333334,15.151515151515156,0.1
20631,1000,25.0,3.0,1.05,0.1,0.08,378.78787878787875,0.1
20632,1000,25.0,3.0,1.05,0.1,0.05333333333333334,10.101010101010104,0.1
20633,1000,25.0,3.0,1.05,0.1,0.05333333333333334,70.70707070707067,0.1
20634,1000,25.0,3.0,1.05,0.1,0.08,35.353535353535335,0.1
20635,1000,25.0,3.0,1.05,0.1,0.08,141.4141414141414,0.1
20636,1000,25.0,3.0,1.05,0.1,0.08,141.4141414141414,0.1
20637,1000,25.0,3.0,1.05,0.1,0.05333333333333334,257.57575757575756,0.1
20638,1000,25.0,3.0,1.05,0.1,0.08,217.17171717171715,0.1
20639,1000,25.0,3.0,1.05,0.1,0.05333333333333334,212.12121212121212,0.1
20640,1000,25.0,3.0,1.05,0.1,0.05333333333333334,166.66666666666663,0.1
20641,1000,25.0,3.0,1.05,0.1,0.08,181.8181818181818,0.1
20642,1000,25.0,3.0,1.05,0.1,0.05333333333333334,5.050505050505052,0.1
20643,1000,25.0,3.0,1.05,0.1,0.05333333333333334,101.01010101010104,0.1
20644,1000,25.0,3.0,1.05,0.1,0.08,141.4141414141414,0.1
20645,1000,25.0,3.0,1.05,0.1,0.05333333333333334,65.65656565656565,0.1
20646,1000,25.0,3.0,1.05,0.1,0.05333333333333334,106.06060606060606,0.1
20647,1000,25.0,3.0,1.05,0.1,0.02666666666666667,5.050505050505052,0.1
20648,1000,25.0,3.0,1.05,0.1,0.05333333333333334,101.01010101010104,0.1
20649,1000,25.0,3.0,1.05,0.1,0.02666666666666667,5.050505050505052,0.1
20650,1000,25.0,3.0,1.05,0.1,0.08,287.8787878787879,0.1
20651,1000,25.0,3.0,1.05,0.1,0.08,267.67676767676767,0.1
20652,1000,25.0,3.0,1.05,0.1,0.08,131.3131313131313,0.1
20653,1000,25.0,3.0,1.05,0.1,0.05333333333333334,353.5353535353536,0.1
20654,1000,25.0,3.0,1.05,0.1,0.08,252.52525252525254,0.1
20655,1000,25.0,3.0,1.05,0.1,0.08,247.47474747474746,0.1
20656,1000,25.0,3.0,1.05,0.1,0.05333333333333334,126.26262626262627,0.1
20657,1000,25.0,3.0,1.05,0.1,0.08,500.0,0.1
20658,1000,25.0,3.0,1.05,0.1,0.08,308.0808080808081,0.1
20659,1000,25.0,3.0,1.05,0.1,0.08,166.66666666666663,0.1
20660,1000,25.0,3.0,1.05,0.1,0.05333333333333334,85.85858585858585,0.1
20661,1000,25.0,3.0,1.05,0.1,0.05333333333333334,101.01010101010104,0.1
20662,1000,25.0,3.0,1.05,0.1,0.05333333333333334,313.13131313131316,0.1
20663,1000,25.0,3.0,1.05,0.1,0.05333333333333334,131.3131313131313,0.1
20664,1000,25.0,3.0,1.05,0.1,0.08,247.47474747474746,0.1
20665,1000,25.0,3.0,1.05,0.1,0.05333333333333334,10.101010101010104,0.1
20666,1000,25.0,3.0,1.05,0.1,0.05333333333333334,75.75757575757575,0.1
20667,1000,25.0,3.0,1.05,0.1,0.08,308.0808080808081,0.1
20668,1000,25.0,3.0,1.05,0.1,0.08,368.6868686868686,0.1
20669,1000,25.0,3.0,1.05,0.1,0.05333333333333334,80.80808080808083,0.1
20670,1000,25.0,3.0,1.05,0.1,0.08,500.0,0.1
20671,1000,25.0,3.0,1.05,0.1,0.05333333333333334,207.07070707070704,0.1
20672,1000,25.0,3.0,1.05,0.1,0.08,171.7171717171717,0.1
20673,1000,25.0,3.0,1.05,0.1,0.05333333333333334,146.46464646464642,0.1
20674,1000,25.0,3.0,1.05,0.1,0.08,227.27272727272725,0.1
20675,1000,25.0,3.0,1.05,0.1,0.05333333333333334,101.01010101010104,0.1
20676,1000,25.0,3.0,1.05,0.1,0.05333333333333334,176.7676767676768,0.1
20677,1000,25.0,3.0,1.05,0.1,0.08,272.7272727272727,0.1
20678,1000,25.0,3.0,1.05,0.1,0.08,20.202020202020208,0.1
20679,1000,25.0,3.0,1.05,0.1,0.05333333333333334,146.46464646464642,0.1
20680,1000,25.0,3.0,1.05,0.1,0.08,398.98989898989896,0.1
20681,1000,25.0,3.0,1.05,0.1,0.05333333333333334,95.95959595959596,0.1
20682,1000,25.0,3.0,1.05,0.1,0.08,15.151515151515156,0.1
20683,1000,25.0,3.0,1.05,0.1,0.05333333333333334,65.65656565656565,0.1
20684,1000,25.0,3.0,1.05,0.1,0.08,237.37373737373736,0.1
20685,1000,25.0,3.0,1.05,0.1,0.08,25.25252525252526,0.1
20686,1000,25.0,3.0,1.05,0.1,0.05333333333333334,30.30303030303031,0.1
20687,1000,25.0,3.0,1.05,0.1,0.05333333333333334,75.75757575757575,0.1
20688,1000,25.0,3.0,1.05,0.1,0.05333333333333334,131.3131313131313,0.1
20689,1000,25.0,3.0,1.05,0.1,0.05333333333333334,136.36363636363637,0.1
20690,1000,25.0,3.0,1.05,0.1,0.05333333333333334,101.01010101010104,0.1
20691,1000,25.0,3.0,1.05,0.1,0.08,338.38383838383834,0.1
20692,1000,25.0,3.0,1.05,0.1,0.08,257.57575757575756,0.1
20693,1000,25.0,3.0,1.05,0.1,0.05333333333333334,202.02020202020202,0.1
20694,1000,25.0,3.0,1.05,0.1,0.05333333333333334,146.46464646464642,0.1
20695,1000,25.0,3.0,1.05,0.1,0.05333333333333334,176.7676767676768,0.1
20696,1000,25.0,3.0,1.05,0.1,0.08,166.66666666666663,0.1
20697,1000,25.0,3.0,1.05,0.1,0.0,0.0,0.1
20698,1000,25.0,3.0,1.05,0.1,0.08,30.30303030303031,0.1
20699,1000,25.0,3.0,1.05,0.1,0.08,217.17171717171715,0.1
20700,1000,25.0,3.0,1.05,0.1,0.08,439.3939393939394,0.1
20701,1000,25.0,3.0,1.05,0.1,0.08,363.6363636363636,0.1
20702,1000,25.0,3.0,1.05,0.1,0.05333333333333334,176.7676767676768,0.1
20703,1000,25.0,3.0,1.05,0.1,0.05333333333333334,111.11111111111109,0.1
20704,1000,25.0,3.0,1.05,0.1,0.05333333333333334,116.16161616161617,0.1
20705,1000,25.0,3.0,1.05,0.1,0.08,378.78787878787875,0.1
20706,1000,25.0,3.0,1.05,0.1,0.08,383.83838383838383,0.1
20707,1000,25.0,3.0,1.05,0.1,0.08,171.7171717171717,0.1
20708,1000,25.0,3.0,1.05,0.1,0.08,439.3939393939394,0.1
20709,1000,25.0,3.0,1.05,0.1,0.02666666666666667,5.050505050505052,0.1
20710,1000,25.0,3.0,1.05,0.1,0.05333333333333334,70.70707070707067,0.1
20711,1000,25.0,3.0,1.05,0.1,0.08,85.85858585858585,0.1
20712,1000,25.0,3.0,1.05,0.1,0.05333333333333334,186.86868686868684,0.1
20713,1000,25.0,3.0,1.05,0.1,0.05333333333333334,0.0,0.1
20714,1000,25.0,3.0,1.05,0.1,0.08,166.66666666666663,0.1
20715,1000,25.0,3.0,1.05,0.1,0.05333333333333334,151.5151515151515,0.1
20716,1000,25.0,3.0,1.05,0.1,0.05333333333333334,50.50505050505052,0.1
20717,1000,25.0,3.0,1.05,0.1,0.05333333333333334,20.202020202020208,0.1
20718,1000,25.0,3.0,1.05,0.1,0.05333333333333334,116.16161616161617,0.1
20719,1000,25.0,3.0,1.05,0.1,0.08,116.16161616161617,0.1
20720,1000,25.0,3.0,1.05,0.1,0.08,171.7171717171717,0.1
20721,1000,25.0,3.0,1.05,0.1,0.08,424.24242424242425,0.1
20722,1000,25.0,3.0,1.05,0.1,0.08,424.24242424242425,0.1
20723,5000,15.0,3.0,0.525,0.1,0.08,116.16161616161617,0.1
20724,5000,15.0,3.0,0.525,0.1,0.08,121.21212121212119,0.1
20725,5000,15.0,3.0,0.525,0.1,0.08,90.90909090909088,0.1
20726,5000,15.0,3.0,0.525,0.1,0.08,85.85858585858585,0.1
20727,5000,15.0,3.0,0.525,0.1,0.08,75.75757575757575,0.1
20728,5000,15.0,3.0,0.525,0.1,0.08,70.70707070707067,0.1
20729,5000,15.0,3.0,0.525,0.1,0.08,106.06060606060606,0.1
20730,5000,15.0,3.0,0.525,0.1,0.08,90.90909090909088,0.1
20731,5000,15.0,3.0,0.525,0.1,0.08,95.95959595959596,0.1
20732,5000,15.0,3.0,0.525,0.1,0.0,0.0,0.1
20733,5000,15.0,3.0,0.525,0.1,0.0,0.0,0.1
20734,5000,25.0,3.0,0.44999999999999996,0.1,0.0,0.0,0.1
20735,5000,25.0,3.0,0.44999999999999996,0.1,0.0,0.0,0.1
20736,5000,25.0,3.0,0.44999999999999996,0.1,0.08,348.4848484848485,0.1
20737,5000,25.0,3.0,0.44999999999999996,0.1,0.0,0.0,0.1
20738,5000,25.0,3.0,0.44999999999999996,0.1,0.08,323.2323232323232,0.1
20739,5000,25.0,3.0,0.44999999999999996,0.1,0.08,247.47474747474746,0.1
20740,5000,25.0,3.0,0.44999999999999996,0.1,0.0,0.0,0.1
20741,5000,25.0,3.0,0.44999999999999996,0.1,0.0,0.0,0.1
20742,5000,25.0,3.0,0.44999999999999996,0.1,0.0,0.0,0.1
20743,5000,25.0,3.0,0.44999999999999996,0.1,0.0,0.0,0.1
20744,5000,25.0,3.0,0.44999999999999996,0.1,0.0,0.0,0.1
20745,5000,15.0,3.0,1.3499999999999999,0.1,0.0,0.0,0.1
20746,5000,15.0,3.0,1.3499999999999999,0.1,0.02666666666666667,5.050505050505052,0.1
20747,5000,15.0,3.0,1.3499999999999999,0.1,0.0,0.0,0.1
20748,5000,15.0,3.0,1.3499999999999999,0.1,0.05333333333333334,15.151515151515156,0.1
20749,5000,15.0,3.0,1.3499999999999999,0.1,0.02666666666666667,0.0,0.1
20750,5000,15.0,3.0,1.3499999999999999,0.1,0.0,0.0,0.1
20751,5000,15.0,3.0,1.3499999999999999,0.1,0.02666666666666667,0.0,0.1
20752,5000,15.0,3.0,1.3499999999999999,0.1,0.0,0.0,0.1
20753,5000,15.0,3.0,1.3499999999999999,0.1,0.02666666666666667,0.0,0.1
20754,5000,15.0,3.0,1.3499999999999999,0.1,0.02666666666666667,5.050505050505052,0.1
20755,5000,15.0,3.0,1.3499999999999999,0.1,0.02666666666666667,5.050505050505052,0.1
20756,1000,25.0,3.0,1.3499999999999999,0.1,0.02666666666666667,5.050505050505052,0.1
20757,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,80.80808080808083,0.1
20758,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,15.151515151515156,0.1
20759,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,191.91919191919192,0.1
20760,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,40.404040404040416,0.1
20761,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,75.75757575757575,0.1
20762,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,20.202020202020208,0.1
20763,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,10.101010101010104,0.1
20764,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
20765,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,50.50505050505052,0.1
20766,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,35.353535353535335,0.1
20767,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,80.80808080808083,0.1
20768,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,55.55555555555554,0.1
20769,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,111.11111111111109,0.1
20770,1000,25.0,3.0,1.3499999999999999,0.1,0.02666666666666667,5.050505050505052,0.1
20771,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,121.21212121212119,0.1
20772,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,95.95959595959596,0.1
20773,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,95.95959595959596,0.1
20774,1000,25.0,3.0,1.3499999999999999,0.1,0.02666666666666667,25.25252525252526,0.1
20775,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,55.55555555555554,0.1
20776,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,55.55555555555554,0.1
20777,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
20778,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,176.7676767676768,0.1
20779,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,10.101010101010104,0.1
20780,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,202.02020202020202,0.1
20781,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,151.5151515151515,0.1
20782,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,65.65656565656565,0.1
20783,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,186.86868686868684,0.1
20784,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,500.0,0.1
20785,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,85.85858585858585,0.1
20786,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,90.90909090909088,0.1
20787,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,55.55555555555554,0.1
20788,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,191.91919191919192,0.1
20789,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,131.3131313131313,0.1
20790,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,65.65656565656565,0.1
20791,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,121.21212121212119,0.1
20792,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,35.353535353535335,0.1
20793,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,111.11111111111109,0.1
20794,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,95.95959595959596,0.1
20795,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,0.0,0.1
20796,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,0.0,0.1
20797,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
20798,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,111.11111111111109,0.1
20799,1000,25.0,3.0,1.3499999999999999,0.1,0.02666666666666667,15.151515151515156,0.1
20800,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,35.353535353535335,0.1
20801,1000,25.0,3.0,1.3499999999999999,0.1,0.0,0.0,0.1
20802,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
20803,1000,25.0,3.0,1.3499999999999999,0.1,0.0,0.0,0.1
20804,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,181.8181818181818,0.1
20805,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
20806,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,146.46464646464642,0.1
20807,1000,25.0,3.0,1.3499999999999999,0.1,0.02666666666666667,15.151515151515156,0.1
20808,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,166.66666666666663,0.1
20809,1000,25.0,3.0,1.3499999999999999,0.1,0.02666666666666667,80.80808080808083,0.1
20810,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,257.57575757575756,0.1
20811,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,101.01010101010104,0.1
20812,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,80.80808080808083,0.1
20813,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,222.22222222222217,0.1
20814,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,35.353535353535335,0.1
20815,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,146.46464646464642,0.1
20816,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,106.06060606060606,0.1
20817,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,35.353535353535335,0.1
20818,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
20819,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
20820,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,65.65656565656565,0.1
20821,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,116.16161616161617,0.1
20822,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,106.06060606060606,0.1
20823,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,95.95959595959596,0.1
20824,1000,25.0,3.0,1.3499999999999999,0.1,0.02666666666666667,0.0,0.1
20825,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,121.21212121212119,0.1
20826,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,166.66666666666663,0.1
20827,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,212.12121212121212,0.1
20828,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,75.75757575757575,0.1
20829,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,70.70707070707067,0.1
20830,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,30.30303030303031,0.1
20831,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,106.06060606060606,0.1
20832,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,338.38383838383834,0.1
20833,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,15.151515151515156,0.1
20834,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,90.90909090909088,0.1
20835,1000,25.0,3.0,1.3499999999999999,0.1,0.0,0.0,0.1
20836,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,70.70707070707067,0.1
20837,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,106.06060606060606,0.1
20838,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,20.202020202020208,0.1
20839,1000,25.0,3.0,1.3499999999999999,0.1,0.05333333333333334,181.8181818181818,0.1
