,N,p,k,I,f,dt,om_max,life
135,5000,20.0,3.0,0.6749999999999999,0.1,0.1,0.05,156.56565656565658
136,5000,20.0,3.0,0.75,0.1,0.1,0.05,141.4141414141414
137,5000,20.0,3.0,0.825,0.1,0.1,0.04,116.16161616161617
138,5000,20.0,3.0,0.8999999999999999,0.1,0.1,0.04,111.11111111111109
139,5000,20.0,3.0,0.975,0.1,0.1,0.04,90.90909090909088
140,5000,20.0,3.0,1.05,0.1,0.1,0.03,80.80808080808083
141,5000,20.0,3.0,1.125,0.1,0.1,0.03,60.60606060606062
142,5000,20.0,3.0,1.2,0.1,0.1,0.02,55.55555555555554
143,5000,20.0,3.0,1.275,0.1,0.1,0.02,45.45454545454544
144,5000,20.0,3.0,1.3499999999999999,0.1,0.1,0.02,45.45454545454544
145,5000,20.0,3.0,1.425,0.1,0.1,0.01,30.30303030303031
146,5000,20.0,3.0,1.5,0.1,0.1,0.01,20.202020202020208
147,5000,25.0,3.0,0.0,0.1,0.1,0.0,0.0
148,5000,25.0,3.0,0.075,0.1,0.1,0.0,0.0
149,5000,25.0,3.0,0.15,0.1,0.1,0.0,0.0
150,5000,25.0,3.0,0.22499999999999998,0.1,0.1,0.0,0.0
151,5000,25.0,3.0,0.3,0.1,0.1,0.0,0.0
152,5000,25.0,3.0,0.375,0.1,0.1,0.0,0.0
153,5000,25.0,3.0,0.44999999999999996,0.1,0.1,0.0,0.0
154,5000,25.0,3.0,0.525,0.1,0.1,0.07,318.18181818181824
155,5000,25.0,3.0,0.6,0.1,0.1,0.07,333.33333333333326
156,5000,25.0,3.0,0.6749999999999999,0.1,0.1,0.07,308.0808080808081
157,5000,25.0,3.0,0.75,0.1,0.1,0.06,272.7272727272727
158,5000,25.0,3.0,0.825,0.1,0.1,0.06,232.32323232323233
159,5000,25.0,3.0,0.8999999999999999,0.1,0.1,0.05,196.969696969697
160,5000,25.0,3.0,0.975,0.1,0.1,0.05,181.8181818181818
161,5000,25.0,3.0,1.05,0.1,0.1,0.05,171.7171717171717
162,5000,25.0,3.0,1.125,0.1,0.1,0.04,131.3131313131313
163,5000,25.0,3.0,1.2,0.1,0.1,0.04,131.3131313131313
164,5000,25.0,3.0,1.275,0.1,0.1,0.03,95.95959595959596
165,5000,25.0,3.0,1.3499999999999999,0.1,0.1,0.04,111.11111111111109
166,5000,25.0,3.0,1.425,0.1,0.1,0.03,75.75757575757575
167,5000,25.0,3.0,1.5,0.1,0.1,0.03,60.60606060606062
